sentence_id,words,labels
1829,a,O
1829,synchronized,O
1829,prayer,O
1829,4,O
1829,peace,O
1829,.,O
1829,4pm,O
1829,PST,O
1829,.,O
1829,http://,O
1829,...,O
,,
1830,@frankenteen,O
1830,So,O
1830,excited,O
1830,!,O
1830,But,O
1830,....,O
1830,I,O
1830,just,O
1830,called,O
1830,into,O
1830,work,O
1830,Tuesday,O
1830,night...it,O
1830,'s,O
1830,horrible,O
1830,but,O
1830,at,O
1830,the,O
1830,same,O
1830,time,O
1830,really,O
1830,important,O
1830,to,O
1830,work,O
1830,.,O
,,
1831,Adam,B-person
1831,Beyer,I-person
1831,:,O
1831,Swedish,O
1831,Techno,O
1831,Pioneer,O
1831,:,O
1831,When,O
1831,it,O
1831,comes,O
1831,to,O
1831,his,O
1831,own,O
1831,DJing,O
1831,and,O
1831,sound,O
1831,",",O
1831,he,O
1831,'s,O
1831,slightly,O
1831,more,O
1831,diverse,O
1831,and,O
1831,likes,O
1831,...,O
1831,http://bit.ly/c1E0I1,O
,,
1832,RT,O
1832,@Mickey__Rourke,O
1832,:,O
1832,58,O
1832,years,O
1832,ago,O
1832,today,O
1832,I,O
1832,tumbled,O
1832,from,O
1832,my,O
1832,mother,O
1832,'s,O
1832,womb,O
1832,with,O
1832,a,O
1832,cigarette,O
1832,in,O
1832,my,O
1832,mouth,O
1832,and,O
1832,a,O
1832,chihuahua,O
1832,puppy,O
1832,under,O
1832,each,O
1832,arm,O
1832,...,O
,,
1833,I,O
1833,just,O
1833,took,O
1833,"	O
(	O
All	O
Parts	O
)	O
+	O
(*	O
New	O
Season	O
2	O
,	O
All	O
Parts*)	O
You've	O
been	O
fri	O
...",O
1833,and,O
1833,got,O
1833,:,O
1833,PART,O
1833,10,O
1833,",",O
1833,A,O
1833,MILLION,O
1833,YEARS,O
1833,!!,O
1833,Try,O
1833,it,O
1833,:,O
1833,http://bit.ly/bRCD9M,O
,,
1834,Time,O
1834,to,O
1834,begin,O
1834,looking,O
1834,for,O
1834,somewhere,O
1834,to,O
1834,live,O
1834,around,O
1834,Coolum,B-location
1834,.,O
1834,Sun,O
1834,",",O
1834,sand,O
1834,",",O
1834,surf,O
1834,and,O
1834,bikinis,O
1834,.,O
1834,Looking,O
1834,forward,O
1834,to,O
1834,my,O
1834,new,O
1834,phase,O
1834,in,O
1834,life,O
1834,.,O
,,
1835,RT,O
1835,@MyLifeAsLiz_Liz,O
1835,:,O
1835,When,O
1835,did,O
1835,being,O
1835,a,O
1835,nerd,O
1835,become,O
1835,cool,O
1835,&amp;,O
1835,why,O
1835,wasn't,O
1835,it,O
1835,when,O
1835,I,O
1835,was,O
1835,in,O
1835,high,O
1835,school,O
1835,?,O
1835,I,O
1835,would've,O
1835,been,O
1835,the,O
1835,most,O
1835,popular,O
1835,chick,O
1835,...,O
,,
1836,@josiery,O
1836,Hope,O
1836,that,O
1836,I,O
1836,can,O
1836,make,O
1836,it,O
1836,on,O
1836,time,O
1836,.,O
1836,Wish,O
1836,that,O
1836,I'll,O
1836,be,O
1836,an,O
1836,',O
1836,S.S,O
1836,',O
1836,in,O
1836,the,O
1836,end,O
1836,of,O
1836,the,O
1836,year,O
1836,:),O
,,
1837,@ethernat,O
1837,You,O
1837,know,O
1837,me,O
1837,",",O
1837,if,O
1837,I,O
1837,can,O
1837,be,O
1837,kind,O
1837,and,O
1837,guilt,O
1837,you,O
1837,at,O
1837,the,O
1837,same,O
1837,time,O
1837,",",O
1837,well,O
1837,",",O
1837,my,O
1837,job,O
1837,is,O
1837,done,O
1837,:),O
,,
1838,Costco,B-corporation
1838,Irvine,B-location
1838,has,O
1838,fresh,O
1838,sushi,O
1838,samples,O
1838,today,O
1838,.,O
1838,Awesome,O
1838,.,O
,,
1839,RT,O
1839,@PhilKeoghan,O
1839,:,O
1839,Private,O
1839,sneak,O
1839,peak,O
1839,of,O
1839,',O
1839,The,B-creative-work
1839,Ride,I-creative-work
1839,',O
1839,my,O
1839,ride,O
1839,across,O
1839,USA,B-location
1839,",",O
1839,tonight,O
1839,only,O
1839,",",O
1839,San,B-location
1839,Francisco,I-location
1839,6pm,O
1839,contact,O
1839,Jennifer,B-person
1839,.,O
1839,Gainza@nmss,O
1839,.,O
1839,org,O
,,
1840,Wonder,O
1840,what,O
1840,the,O
1840,new,O
1840,Green,B-group
1840,Day,I-group
1840,album,O
1840,will,O
1840,called,O
1840,",",O
1840,Tre,O
1840,'s,O
1840,Penis,O
1840,?,O
,,
1841,RT,O
1841,@m_candelaria,O
1841,:,O
1841,The,O
1841,amazing,O
1841,Follow,O
1841,Friday,O
1841,Train,O
1841,:,O
1841,@Sketchjobs,O
1841,@lollieshopping,O
1841,@philadelphiabn,O
1841,@elainebiss,O
1841,@TableMatters10,O
1841,@STALKmyPRETT,O
1841,...,O
,,
1842,"	O
Always	O
play	O
them	O
before	O
they	O
can	O
play	O
you	O
",O
1842,-,O
1842,Joy,B-person
1842,Huhn,I-person
,,
1843,RT,O
1843,@_RANGO_,O
1843,:,O
1843,Hey,O
1843,y'all,O
1843,"	O
East	B-location
Nu	I-location
,",O
1843,round,O
1843,Two,O
1843,tonight,O
1843,.,O
1843,See,O
1843,y'all,O
1843,early,O
1843,!,O
1843,(shit,O
1843,!!!!,O
1843,I,O
1843,should've,O
1843,stayed,O
1843,lol,O
,,
1844,@colintattum,O
1844,It,O
1844,'s,O
1844,already,O
1844,tomorrow,O
1844,in,O
1844,Australia,B-location
1844,so,O
1844,can,O
1844,you,O
1844,tell,O
1844,just,O
1844,me,O
1844,now,O
1844,?!,O
,,
1845,@YFarahat,O
1845,@n_atalla,O
1845,I,O
1845,stopped,O
1845,buying,O
1845,bottled,O
1845,water,O
1845,for,O
1845,like,O
1845,2,O
1845,years,O
1845,:),O
1845,installed,O
1845,a,O
1845,water,O
1845,filter,O
1845,and,O
1845,it,O
1845,'s,O
1845,great,O
1845,.,O
1845,Water,O
1845,taste,O
1845,like,O
1845,water,O
1845,now,O
1845,:),O
,,
1846,@Tink3rbell94,O
1846,going,O
1846,to,O
1846,GA,B-location
1846,",",O
1846,don't,O
1846,know,O
1846,why,O
1846,but,O
1846,when,O
1846,I,O
1846,thought,O
1846,about,O
1846,it,O
1846,ATL,B-location
1846,stood,O
1846,out,O
1846,in,O
1846,my,O
1846,mind,O
1846,.,O
1846,I,O
1846,have,O
1846,time,O
1846,to,O
1846,plan,O
1846,it,O
1846,properly,O
1846,though,O
1846,:),O
,,
1847,The,O
1847,pope,B-person
1847,isn't,O
1847,really,O
1847,making,O
1847,much,O
1847,of,O
1847,an,O
1847,effort,O
1847,.,O
1847,He,O
1847,'s,O
1847,wearing,O
1847,the,O
1847,same,O
1847,clothes,O
1847,as,O
1847,yesterday,O
1847,.,O
,,
1848,2,O
1848,days,O
1848,till,O
1848,#BoardwalkEmpire,O
,,
1849,@JodiWonderland,O
1849,@LeighWonderland,O
1849,@sharwonderland,O
1849,@kaseywonderland,O
1849,@CiCiWonderland,O
1849,You,O
1849,ladies,O
1849,were,O
1849,great,O
1849,today,O
1849,.,O
1849,Have,O
1849,a,O
1849,wicked,O
1849,weekend,O
1849,.,O
1849,xx,O
,,
1850,Justin,B-person
1850,Timberlake,I-person
1850,ft,O
1850,.,O
1850,Beyonce,B-person
1850,-,O
1850,Until,B-creative-work
1850,the,I-creative-work
1850,End,I-creative-work
1850,of,I-creative-work
1850,Time,I-creative-work
1850,http://t.co/kUe6djJ,O
1850,via,O
1850,@youtube,O
,,
1851,@ahmong,O
1851,I'm,O
1851,thinking,O
1851,they,O
1851,trade,O
1851,him,O
1851,before,O
1851,the,O
1851,deadline,O
1851,and,O
1851,try,O
1851,to,O
1851,blow,O
1851,it,O
1851,up,O
1851,so,O
1851,they,O
1851,don't,O
1851,lose,O
1851,him,O
1851,for,O
1851,nothing,O
1851,.,O
,,
1852,@glorybeful,O
1852,Well,O
1852,...,O
1852,thats,O
1852,why,O
1852,they,O
1852,invented,O
1852,...,O
1852,tomorrow,O
1852,!,O
1852,:o,O
1852,D,O
,,
1853,omg,O
1853,",",O
1853,i'm,O
1853,sooooo,O
1853,ready,O
1853,for,O
1853,tonight,O
1853,!,O
1853,&lt;,O
1853,3,O
,,
1854,Any,O
1854,1,O
1854,know,O
1854,when,O
1854,season,O
1854,3,O
1854,TRUE,B-creative-work
1854,Blood,I-creative-work
1854,is,O
1854,back,O
1854,on,O
1854,the,O
1854,telly,O
1854,?,O
,,
1855,@TripleThreat99,O
1855,lol,O
1855,where,O
1855,u,O
1855,headed,O
1855,tonight,O
1855,?,O
,,
1856,RT,O
1856,@SavingGorillas,O
1856,:,O
1856,Kwiruka,B-person
1856,left,O
1856,her,O
1856,group,O
1856,several,O
1856,times,O
1856,after,O
1856,death,O
1856,of,O
1856,infant-unknown,O
1856,causes-late,O
1856,July,O
1856,;,O
1856,last,O
1856,seen,O
1856,alive,O
1856,Aug,O
1856,24,O
1856,.,O
,,
1857,RT,O
1857,@DollarVanDemos,O
1857,:,O
1857,#BROOKLYN,O
1857,!,O
1857,Stay,O
1857,up,O
1857,late,O
1857,tonight,O
1857,to,O
1857,catch,O
1857,the,O
1857,1,O
1857,hr,O
1857,special,O
1857,of,O
1857,Demos,B-creative-work
1857,@,O
1857,3AM,O
1857,on,O
1857,BCAT,B-group
1857,feat,O
1857,@BlissyCakes,O
1857,@YaGirlNicolette,O
1857,...,O
,,
1858,Second-year,O
1858,CBs,O
1858,Jerraud,B-person
1858,Powers,I-person
1858,and,O
1858,Jacob,B-person
1858,Lacey,I-person
1858,don't,O
1858,remember,O
1858,much,O
1858,about,O
1858,Manning,B-location
1858,Bowl,I-location
1858,I,O
1858,.,O
1858,Both,O
1858,were,O
1858,college,O
1858,...,O
1858,http://bit.ly/at71uZ,O
,,
1859,ooh,O
1859,didn't,O
1859,know,O
1859,we,O
1859,was,O
1859,at,O
1859,home,O
1859,tomorrow,O
1859,.,O
1859,Silly,O
1859,billy,B-person
,,
1860,Ok,O
1860,off,O
1860,to,O
1860,bed,O
1860,BUT,O
1860,WHEN,O
1860,I,O
1860,WAKE,O
1860,UP,O
1860,I,O
1860,BETTER,O
1860,HAVE,O
1860,WON,O
1860,A,O
1860,T-SHIRT,O
,,
1861,RT,O
1861,@ATeenageThought,O
1861,:,O
1861,i,O
1861,hate,O
1861,it,O
1861,when,O
1861,my,O
1861,parents,O
1861,want,O
1861,me,O
1861,to,O
1861,come,O
1861,home,O
1861,early,O
1861,from,O
1861,a,O
1861,party,O
1861,",",O
1861,but,O
1861,i,O
1861,wanna,O
1861,stay,O
1861,really,O
1861,late,O
1861,#ATeenageThought,O
,,
1862,Yesterday,O
1862,'s,O
1862,shoot,O
1862,was,O
1862,unreal,O
1862,.,O
1862,Today,O
1862,is,O
1862,just,O
1862,as,O
1862,sick,O
1862,!,O
1862,Is,O
1862,that,O
1862,even,O
1862,possible,O
1862,?!,O
,,
1863,no,O
1863,work,O
1863,tonight,O
1863,.,O
1863,going,O
1863,to,O
1863,a,O
1863,sweet,O
1863,sixteen,O
1863,.,O
1863,shirt,O
1863,and,O
1863,tie,O
1863,.,O
1863,free,O
1863,food,O
1863,.,O
1863,why,O
1863,not,O
1863,.,O
,,
1864,Ah,O
1864,",",O
1864,that,O
1864,has,O
1864,seriously,O
1864,made,O
1864,my,O
1864,day,O
1864,.,O
1864,:D,O
1864,@chrisbrown,O
1864,",",O
1864,iloveyousomuch&amp;hearts,O
1864,;,O
,,
1865,Totes,O
1865,just,O
1865,pissed,O
1865,off,O
1865,the,O
1865,Vista,B-location
1865,del,I-location
1865,Lago,I-location
1865,Eagles,B-group
1865,",",O
1865,well,O
1865,some,O
1865,of,O
1865,em,O
1865,by,O
1865,saying,O
1865,"	O
Go	O
Lancers	B-group
!!",O
1865,teehee,O
1865,.,O
1865,They're,O
1865,playing,O
1865,each,O
1865,other,O
1865,tonite,O
1865,!,O
1865,lol,O
,,
1866,RT,O
1866,@Georg_Grey,O
1866,:,O
1866,Man,O
1866,":""",O
1866,Is,O
1866,there,O
1866,any,O
1866,way,O
1866,for,O
1866,a,O
1866,long,O
1866,life,O
1866,"?""",O
1866,Doctor,O
1866,:,O
1866,"	O
Get	O
married	O
.",O
1866,Man,O
1866,":""",O
1866,Will,O
1866,it,O
1866,help,O
1866,"?""",O
1866,Doctor,O
1866,":""",O
1866,No,O
1866,",",O
1866,but,O
1866,the,O
1866,thought,O
1866,of,O
1866,long,O
1866,li,O
1866,...,O
,,
1867,USM,B-group
1867,get,O
1867,ready,O
1867,yours,O
1867,truly,O
1867,tonight,O
1867,at,O
1867,frat,B-location
1867,house,I-location
1867,Hattiesburg,I-location
1867,on,O
1867,the,O
1867,1s,O
1867,n,O
1867,2s,O
1867,!!,O
,,
1868,@Daniim92,O
1868,tks,O
1868,:D,O
1868,obviously,O
1868,its,O
1868,one,O
1868,of,O
1868,the,O
1868,happiest,O
1868,day,O
1868,in,O
1868,my,O
1868,life,O
1868,lol,O
,,
1869,@DahlDana,O
1869,ooooh,O
1869,when,O
1869,'s,O
1869,he,O
1869,releasing,O
1869,it,O
1869,?,O
,,
1870,When,O
1870,I,O
1870,go,O
1870,to,O
1870,that,O
1870,musical,O
1870,I'm,O
1870,staying,O
1870,near,O
1870,old,O
1870,people,O
1870,so,O
1870,they'll,O
1870,cry,O
1870,w/me,O
1870,like,O
1870,Les,B-creative-work
1870,Miserables,I-creative-work
1870,:',O
1870,),O
,,
1871,Exhausted,O
1871,after,O
1871,a,O
1871,surprisingly,O
1871,busy,O
1871,(,O
1871,and,O
1871,boozy,O
1871,day,O
1871,),O
1871,with,O
1871,@joemcelderry91,O
1871,http://ow.ly/i/3TYe,O
1871,@whitneytweets,O
1871,@matthewlawton,O
1871,and,O
1871,Wonder,B-person
1871,Woman,I-person
1871,!,O
,,
1872,Hendrix,B-person
1872,died,O
1872,40,O
1872,years,O
1872,ago,O
1872,...,O
1872,but,O
1872,his,O
1872,studio,O
1872,lives,O
1872,on,O
1872,.,O
1872,A,O
1872,look,O
1872,at,O
1872,NYC,B-location
1872,'s,O
1872,Electric,B-corporation
1872,Lady,I-corporation
1872,Studios,I-corporation
1872,",",O
1872,past,O
1872,and,O
1872,present,O
1872,:,O
1872,http://ow.ly/2G49m,O
,,
1873,RT,O
1873,@Yarcom,O
1873,:,O
1873,It,O
1873,'s,O
1873,Guinness,B-corporation
1873,O'clock.,O
1873,&lt;,O
1873,--,O
1873,it,O
1873,'s,O
1873,almost,O
1873,that,O
1873,time,O
1873,over,O
1873,here,O
1873,on,O
1873,the,O
1873,west,O
1873,coast,O
1873,too,O
1873,.,O
,,
1874,Really,O
1874,hope,O
1874,I,O
1874,can,O
1874,get,O
1874,to,O
1874,@glasgowfilm,O
1874,for,O
1874,Winter,B-creative-work
1874,'s,I-creative-work
1874,Bone,I-creative-work
1874,-,O
1874,need,O
1874,to,O
1874,get,O
1874,on,O
1874,with,O
1874,job,O
1874,applications,O
1874,tonight,O
1874,then,O
1874,!,O
1874,Trailer,O
1874,:,O
1874,http://bit.ly/bhUlum,O
,,
1875,RT,O
1875,@J_Dizzle18,O
1875,:,O
1875,11.04,O
1875,.,O
1875,10,O
1875,is,O
1875,gonna,O
1875,be,O
1875,a,O
1875,good,O
1875,day//yes,O
1875,..,O
1875,I,O
1875,turn,O
1875,18,O
1875,lol,O
,,
1876,Although,O
1876,",",O
1876,three,O
1876,months,O
1876,?,O
1876,I,O
1876,may,O
1876,well,O
1876,be,O
1876,wrong,O
1876,on,O
1876,this,O
1876,.,O
1876,#cantdecide,O
1876,#wilty,O
,,
1877,@MajorBerry,O
1877,Praying,O
1877,with,O
1877,ya,O
1877,that,O
1877,he,O
1877,answers,O
1877,&amp;,O
1877,will,O
1877,be,O
1877,in,O
1877,Sweden,B-location
1877,",",O
1877,so,O
1877,you,O
1877,can,O
1877,meet,O
1877,him,O
1877,!,O
1877,I,O
1877,met,O
1877,him,O
1877,3,O
1877,weeks,O
1877,ago,O
1877,&amp;,O
1877,still,O
1877,thinking,O
1877,about,O
1877,it,O
1877,lol,O
1877,.,O
,,
1878,Ready,O
1878,for,O
1878,tonight,O
,,
1879,smh,O
1879,i,O
1879,love,O
1879,my,O
1879,male,O
1879,friends,O
1879,......,O
1879,my,O
1879,female,O
1879,friends,O
1879,well,O
1879,i,O
1879,like,O
1879,yall,O
1879,most,O
1879,of,O
1879,the,O
1879,time,O
1879,lol,O
,,
1880,RT,O
1880,@jerilthompson,O
1880,:,O
1880,WaPo,O
1880,:,O
1880,renewing,O
1880,Bush,B-person
1880,tax,O
1880,cuts,O
1880,would,O
1880,"	O
deprive	O
",O
1880,Treasury,B-group
1880,of,O
1880,$4T,O
1880,.,O
1880,No,O
1880,.,O
1880,Treasury,B-group
1880,deprived,O
1880,of,O
1880,$4T,O
1880,when,O
1880,Obama,B-person
1880,spent,O
1880,it,O
1880,all,O
1880,.,O
1880,#,O
1880,...,O
,,
1881,@write_as_rain,O
1881,you,O
1881,need,O
1881,to,O
1881,listen,O
1881,to,O
1881,that,O
1881,green,B-group
1881,day,I-group
1881,song,O
1881,.,O
,,
1882,were,O
1882,too,O
1882,much,O
1882,.,O
1882,MJ,B-person
1882,still,O
1882,had,O
1882,it,O
1882,but,O
1882,he,O
1882,was,O
1882,50,O
1882,years,O
1882,old,O
1882,at,O
1882,time,O
1882,.,O
1882,AEG,B-corporation
1882,just,O
1882,wanted,O
1882,more,O
1882,money,O
1882,off,O
1882,his,O
1882,name,O
1882,like,O
1882,everyone,O
1882,else,O
1882,@JackieJackson5,O
,,
1883,@RaniLovezYou,O
1883,Yeah,O
1883,",",O
1883,he,O
1883,'s,O
1883,had,O
1883,a,O
1883,few,O
1883,shows,O
1883,over,O
1883,here,O
1883,.,O
1883,Great,O
1883,chef,O
1883,",",O
1883,glad,O
1883,I,O
1883,wasn't,O
1883,disappointed,O
1883,!,O
1883,His,O
1883,wife,O
1883,gave,O
1883,birth,O
1883,a,O
1883,couple,O
1883,of,O
1883,days,O
1883,ago,O
1883,",",O
1883,aww,O
1883,.,O
,,
1884,Anyone,O
1884,is,O
1884,the,O
1884,valley,O
1884,want,O
1884,"	O
Around	B-product
The	I-product
World	I-product
Twice	I-product
",O
1884,written,O
1884,by,O
1884,me,O
1884,and,O
1884,Kathie,O
1884,?,O
1884,Just,O
1884,got,O
1884,a,O
1884,box,O
1884,half,O
1884,are,O
1884,gone,O
1884,won't,O
1884,last,O
1884,long,O
1884,.,O
1884,Inbox,O
1884,me,O
1884,:),O
,,
1885,@rishi_syd,O
1885,hey,O
1885,",",O
1885,I'm,O
1885,fine,O
1885,!!,O
1885,Thanx,O
1885,:),O
1885,u,O
1885,too,O
1885,have,O
1885,a,O
1885,great,O
1885,day,O
1885,;),O
,,
1886,HAVE,O
1886,YOU,O
1886,HEARD,O
1886,DJ,B-person
1886,STRATEGY,I-person
1886,IS,O
1886,NOW,O
1886,AT,O
1886,VISIONS,B-location
1886,LOUNGE,I-location
1886,IN,O
1886,HICKORY,B-location
1886,",",O
1886,NC,B-location
1886,ON,O
1886,WEDNESDAY,O
1886,;,O
1886,S,O
1886,NIGHTS,O
1886,...,O
1886,WOW,O
1886,!!,O
1886,DONT,O
1886,MISS,O
1886,IT,O
1886,!,O
,,
1887,FAN,O
1887,Art,O
1887,in,O
1887,Club,B-product
1887,Penguin,I-product
1887,:),O
1887,:,O
1887,Here,O
1887,are,O
1887,this,O
1887,weeks,O
1887,Club,B-product
1887,Penguin,I-product
1887,FUN,O
1887,Art,O
1887,Drawings,O
1887,:),O
1887,The,O
1887,Snow,O
1887,Fort,O
1887,is,O
1887,a,O
1887,Super,O
1887,FUN,O
1887,Plac,O
1887,...,O
1887,http://bit.ly/bCc2MS,O
,,
1888,I,O
1888,was,O
1888,there,O
1888,on,O
1888,Tuesday,O
1888,!!,O
1888,heheRT,O
1888,@devialicious,O
1888,:,O
1888,otw,O
1888,pelabuhan,O
1888,ratu,O
,,
1889,Today,O
1889,I,O
1889,must,O
1889,make,O
1889,full,O
1889,use,O
1889,of,O
1889,the,O
1889,filter,O
1889,..,O
1889,Please,O
1889,don't,O
1889,fail,O
1889,me,O
1889,today,O
1889,!,O
,,
1890,imma,O
1890,get,O
1890,my,O
1890,homework,O
1890,done,O
1890,today,O
1890,:),O
,,
1891,Find,O
1891,out,O
1891,Why,O
1891,An,O
1891,Affiliate,O
1891,Home,O
1891,Business,O
1891,Is,O
1891,Better,O
1891,Than,O
1891,A,O
1891,Part,O
1891,Time,O
1891,Job,O
1891,:,O
1891,http://EzineArticles.com/4985692,O
1891,EzineArticles,O
,,
1892,Every,O
1892,night,O
1892,&amp;,O
1892,every,O
1892,day,O
1892,!!,O
,,
1893,I,O
1893,straightened,O
1893,my,O
1893,hair,O
1893,today,O
1893,i,O
1893,feel,O
1893,all,O
1893,purdy,O
1893,and,O
1893,junk,O
1893,:),O
,,
1894,I,O
1894,just,O
1894,took,O
1894,"	O
Justin	B-person
Bieber	I-person
takes	O
2	O
months	O
off	O
career	O
to	O
finish	O
school	O
,	O
He	O
is	O
a	O
huge	O
player	O
...",O
1894,and,O
1894,got,O
1894,:,O
1894,Part,O
1894,8,O
1894,!,O
1894,Try,O
1894,it,O
1894,:,O
1894,http://bit.ly/cNarLp,O
,,
1895,@rach22uk_OM,O
1895,Aaaaah,O
1895,",",O
1895,us,O
1895,and,O
1895,Baveh,B-person
1895,Nate,I-person
1895,...,O
1895,meant,O
1895,to,O
1895,BE,O
1895,!!,O
1895,He,O
1895,was,O
1895,nice,O
1895,that,O
1895,day,O
1895,",",O
1895,couldn't,O
1895,fucking,O
1895,get,O
1895,rid,O
1895,of,O
1895,him,O
1895,and,O
1895,his,O
1895,inappropriate,O
1895,touching,O
,,
1896,Who,O
1896,'s,O
1896,excited,O
1896,for,O
1896,#UNM,O
1896,homecoming,O
1896,?!,O
1896,Check,O
1896,out,O
1896,the,O
1896,COP,B-group
1896,tailgate,O
1896,...,O
1896,65,O
1896,years,O
1896,is,O
1896,definitely,O
1896,something,O
1896,to,O
1896,celebrate,O
1896,about,O
1896,.,O
1896,Oct,O
1896,.,O
1896,2,O
1896,@,O
1896,1,O
1896,p,O
1896,.,O
1896,m,O
1896,.,O
,,
1897,spending,O
1897,time,O
1897,with,O
1897,my,O
1897,mom#priceless,O
,,
1898,Ahaha,O
1898,",",O
1898,the,O
1898,look,O
1898,on,O
1898,@__nancy,O
1898,',O
1898,s,O
1898,face,O
1898,when,O
1898,someone,O
1898,asks,O
1898,',O
1898,What,O
1898,part,O
1898,of,O
1898,the,B-location
1898,States,I-location
1898,are,O
1898,you,O
1898,from,O
1898,?',O
1898,is,O
1898,PRICELESS,O
1898,.,O
,,
1899,@godsgirl8494,O
1899,can,O
1899,u,O
1899,please,O
1899,follow,O
1899,me,O
1899,?,O
1899,you,O
1899,will,O
1899,make,O
1899,my,O
1899,day,O
1899,&lt;,O
1899,3,O
1899,8,O
,,
1900,@WildLives,O
1900,I,O
1900,do,O
1900,.,O
1900,I,O
1900,expect,O
1900,it,O
1900,.,O
1900,It,O
1900,'s,O
1900,a,O
1900,lovely,O
1900,part,O
1900,of,O
1900,the,O
1900,day,O
1900,listening,O
1900,to,O
1900,a,O
1900,background,O
1900,of,O
1900,playground,O
1900,noises,O
1900,.,O
,,
1901,@singingislife15,O
1901,Follow,O
1901,Friday,O
1901,:),O
,,
1902,@spookytown,O
1902,omg,O
1902,was,O
1902,it,O
1902,Today,O
1902,??,O
1902,ill,O
1902,go,O
1902,to,O
1902,bed,O
1902,soon,O
1902,so,O
1902,ill,O
1902,read,O
1902,tomorrow,O
1902,.,O
1902,Looking,O
1902,forward,O
1902,hehe,O
,,
1903,Coding,O
1903,typo,O
1903,of,O
1903,the,O
1903,day,O
1903,:,O
1903,"	O
resluts	O
",O
1903,-,O
1903,&gt;,O
1903,"	O
results	O
",O
,,
1904,Confronting,O
1904,my,O
1904,hoarder,O
1904,tendencies,O
1904,.,O
1904,If,O
1904,anyone,O
1904,wants,O
1904,17,O
1904,pairs,O
1904,of,O
1904,used,O
1904,size,O
1904,9,O
1904,mens,O
1904,Nikes,O
1904,from,O
1904,10,O
1904,years,O
1904,ago,O
1904,or,O
1904,60,O
1904,blank,O
1904,cassette,O
1904,tapes,O
1904,...,O
,,
1905,Where,O
1905,in,O
1905,the,O
1905,world,O
1905,is,O
1905,Gelato,B-person
1905,Gilberto,I-person
1905,?,O
1905,Tonight,O
1905,the,O
1905,cart,O
1905,will,O
1905,be,O
1905,at,O
1905,Burning,B-location
1905,Bush,I-location
1905,Grille,I-location
1905,",",O
1905,13206,O
1905,W,O
1905,Highway,O
1905,42,O
1905,",...",O
1905,http://fb.me/JIlT65a5,O
,,
1906,even,O
1906,better,O
1906,than,O
1906,cocktail,O
1906,friday,O
1906,!,O
1906,http://is.gd/ffDb9,O
,,
1907,@_AsToldByBV,O
1907,well,O
1907,i,O
1907,wrote,O
1907,you,O
1907,like,O
1907,6,O
1907,times,O
1907,this,O
1907,week,O
1907,!,O
1907,urgh,O
1907,.,O
1907,RACHELLE,B-person
1907,im,O
1907,gonnauh,O
1907,kill,O
1907,YOU,O
1907,tonite,O
1907,!,O
,,
1908,Check,O
1908,it,O
1908,out,O
1908,!!,O
1908,$1497-$3497,O
1908,per,O
1908,day,O
1908,!!,O
1908,WWW,O
1908,.,O
1908,bigbucksonline,O
1908,.,O
1908,info,O
,,
1909,For,O
1909,women,O
1909,the,O
1909,best,O
1909,aphrodisiacs,O
1909,are,O
1909,words,O
1909,.,O
1909,The,O
1909,G-spot,O
1909,is,O
1909,in,O
1909,the,O
1909,ears,O
1909,.,O
1909,He,O
1909,who,O
1909,looks,O
1909,for,O
1909,it,O
1909,below,O
1909,there,O
1909,is,O
1909,wasting,O
1909,his,O
1909,time,O
1909,.,O
,,
1910,@onephotojourney,O
1910,Thanks,O
1910,for,O
1910,the,O
1910,follow,O
1910,friday,O
1910,bump,O
1910,!,O
1910,:),O
,,
1911,@EimearJedward,O
1911,auditioning,O
1911,on,O
1911,sunday,O
1911,:),O
1911,xo,O
,,
1912,I,O
1912,want,O
1912,it,O
1912,NOW,O
1912,!,O
1912,;),O
1912,RT,O
1912,:,O
1912,@corsairartisan,O
1912,Pumpkin,B-product
1912,Moonshine,I-product
1912,has,O
1912,arrived,O
1912,in,O
1912,Nashville,B-location
1912,--,O
1912,Give,O
1912,it,O
1912,a,O
1912,week,O
1912,to,O
1912,get,O
1912,it,O
1912,in,O
1912,stores,O
1912,.,O
1912,KY,B-location
1912,ships,O
1912,next,O
1912,week,O
1912,!,O
,,
1913,Headed,O
1913,to,O
1913,Davidson,B-group
1913,vs,O
1913,Blount,B-group
1913,with,O
1913,Bennett-,B-person
1913,love,O
1913,spending,O
1913,time,O
1913,with,O
1913,my,O
1913,son,O
1913,!,O
,,
1914,"	O
compare	O
where	O
you	O
are	O
to	O
where	O
you	O
wanna	O
be	O
and	O
you'll	O
get	O
nowhere	O
.",O
1914,Thanks,O
1914,for,O
1914,the,O
1914,reminder,O
1914,",",O
1914,Sara,B-person
1914,B,I-person
1914,.,I-person
1914,Focusing,O
1914,on,O
1914,the,O
1914,good,O
1914,.,O
1914,Show,O
1914,tonight,O
1914,!,O
,,
1915,hai,O
1915,@ayuhastari,O
1915,sukses,O
1915,ya,O
1915,untuk,O
1915,ngehostnya,O
1915,today,O
1915,di,O
1915,inbox,O
1915,",",O
1915,sy,O
1915,gak,O
1915,bisa,O
1915,liat,O
1915,nih,O
1915,wajib,O
1915,ngantor,O
1915,.,O
,,
1916,@MoochieBad,O
1916,I,O
1916,don't,O
1916,have,O
1916,none,O
1916,!,O
1916,What,O
1916,are,O
1916,urs,O
1916,?,O
1916,I,O
1916,have,O
1916,2,O
1916,days,O
1916,with,O
